"date","count","package"
2019-02-18,18903,"purrr"
2019-02-19,20728,"purrr"
2019-02-20,20828,"purrr"
2019-02-21,20336,"purrr"
2019-02-22,18527,"purrr"
2019-02-23,9578,"purrr"
2019-02-24,9301,"purrr"
2019-02-25,19917,"purrr"
2019-02-26,20465,"purrr"
2019-02-27,20078,"purrr"
2019-02-28,20098,"purrr"
2019-03-01,18504,"purrr"
2019-03-02,11151,"purrr"
2019-03-03,14638,"purrr"
2019-03-04,31818,"purrr"
2019-03-05,30360,"purrr"
2019-03-06,30331,"purrr"
2019-03-07,26379,"purrr"
2019-03-08,20608,"purrr"
2019-03-09,10780,"purrr"
2019-03-10,10308,"purrr"
2019-03-11,22716,"purrr"
2019-03-12,23383,"purrr"
2019-03-13,23503,"purrr"
2019-03-14,22433,"purrr"
2019-03-15,21379,"purrr"
2019-03-16,14296,"purrr"
2019-03-17,13281,"purrr"
2019-03-18,27169,"purrr"
2019-03-19,26707,"purrr"
2019-03-20,25215,"purrr"
2019-03-21,22613,"purrr"
2019-03-22,20112,"purrr"
2019-03-23,10487,"purrr"
2019-03-24,10324,"purrr"
2019-03-25,23281,"purrr"
2019-03-26,23451,"purrr"
2019-03-27,22543,"purrr"
2019-03-28,22752,"purrr"
2019-03-29,19085,"purrr"
2019-03-30,9529,"purrr"
2019-03-31,9258,"purrr"
2019-04-01,20979,"purrr"
2019-04-02,22166,"purrr"
2019-04-03,22302,"purrr"
2019-04-04,21862,"purrr"
2019-04-05,19454,"purrr"
2019-04-06,10269,"purrr"
2019-04-07,10828,"purrr"
2019-04-08,22610,"purrr"
2019-04-09,24564,"purrr"
2019-04-10,23981,"purrr"
2019-04-11,22566,"purrr"
2019-04-12,19202,"purrr"
2019-04-13,9642,"purrr"
2019-04-14,9629,"purrr"
2019-04-15,20181,"purrr"
2019-04-16,20388,"purrr"
2019-04-17,20855,"purrr"
2019-04-18,18814,"purrr"
2019-04-19,14122,"purrr"
2019-04-20,8678,"purrr"
2019-04-21,8151,"purrr"
2019-04-22,16156,"purrr"
2019-04-23,20136,"purrr"
2019-04-24,20298,"purrr"
2019-04-25,19905,"purrr"
2019-04-26,18503,"purrr"
2019-04-27,10657,"purrr"
2019-04-28,11129,"purrr"
2019-04-29,22362,"purrr"
2019-04-30,22855,"purrr"
2019-05-01,18125,"purrr"
2019-05-02,22368,"purrr"
2019-05-03,20396,"purrr"
2019-05-04,11136,"purrr"
2019-05-05,10715,"purrr"
2019-05-06,21312,"purrr"
2019-05-07,23014,"purrr"
2019-05-08,22274,"purrr"
2019-05-09,22785,"purrr"
2019-05-10,19587,"purrr"
2019-05-11,9905,"purrr"
2019-05-12,8995,"purrr"
2019-05-13,21513,"purrr"
2019-05-14,22705,"purrr"
2019-05-15,21963,"purrr"
2019-05-16,21691,"purrr"
2019-05-17,19117,"purrr"
2019-05-18,10453,"purrr"
2019-05-19,9683,"purrr"
2019-05-20,20082,"purrr"
2019-05-21,22415,"purrr"
2019-05-22,20623,"purrr"
2019-05-23,20884,"purrr"
2019-05-24,18436,"purrr"
2019-05-25,9573,"purrr"
2019-05-26,9345,"purrr"
2019-05-27,16681,"purrr"
2019-05-28,21258,"purrr"
2019-05-29,20831,"purrr"
2019-05-30,17700,"purrr"
2019-05-31,16165,"purrr"
2019-06-01,9368,"purrr"
2019-06-02,8945,"purrr"
2019-06-03,19934,"purrr"
2019-06-04,20513,"purrr"
2019-06-05,19860,"purrr"
2019-06-06,18694,"purrr"
2019-06-07,16925,"purrr"
2019-06-08,8392,"purrr"
2019-06-09,8507,"purrr"
2019-06-10,16898,"purrr"
2019-06-11,20011,"purrr"
2019-06-12,19188,"purrr"
2019-06-13,17809,"purrr"
2019-06-14,16297,"purrr"
2019-06-15,8548,"purrr"
2019-06-16,8481,"purrr"
2019-06-17,18560,"purrr"
2019-06-18,19424,"purrr"
2019-06-19,19158,"purrr"
2019-06-20,18022,"purrr"
2019-06-21,15667,"purrr"
2019-06-22,8423,"purrr"
2019-06-23,7995,"purrr"
2019-06-24,17059,"purrr"
2019-06-25,18956,"purrr"
2019-06-26,16663,"purrr"
2019-06-27,16986,"purrr"
2019-06-28,15401,"purrr"
2019-06-29,8081,"purrr"
2019-06-30,7887,"purrr"
2019-07-01,16766,"purrr"
2019-07-02,17544,"purrr"
2019-07-03,17398,"purrr"
2019-07-04,14884,"purrr"
2019-07-05,14336,"purrr"
2019-07-06,7892,"purrr"
2019-07-07,7639,"purrr"
2019-07-08,18453,"purrr"
2019-07-09,19458,"purrr"
2019-07-10,18006,"purrr"
2019-07-11,17004,"purrr"
2019-07-12,15774,"purrr"
2019-07-13,7798,"purrr"
2019-07-14,7710,"purrr"
2019-07-15,16278,"purrr"
2019-07-16,17436,"purrr"
2019-07-17,18144,"purrr"
2019-07-18,18211,"purrr"
2019-07-19,15829,"purrr"
2019-07-20,8133,"purrr"
2019-07-21,7908,"purrr"
2019-07-22,16986,"purrr"
2019-07-23,17819,"purrr"
2019-07-24,17766,"purrr"
2019-07-25,17455,"purrr"
2019-07-26,15347,"purrr"
2019-07-27,8572,"purrr"
2019-07-28,8319,"purrr"
2019-07-29,17225,"purrr"
2019-07-30,18052,"purrr"
2019-07-31,17730,"purrr"
2019-08-01,16386,"purrr"
2019-08-02,15412,"purrr"
2019-08-03,8094,"purrr"
2019-08-04,7589,"purrr"
2019-08-05,17564,"purrr"
2019-08-06,18783,"purrr"
2019-08-07,18140,"purrr"
2019-08-08,17137,"purrr"
2019-08-09,14564,"purrr"
2019-08-10,7944,"purrr"
2019-08-11,7501,"purrr"
2019-08-12,16371,"purrr"
2019-08-13,21749,"purrr"
2019-08-14,17029,"purrr"
2019-08-15,15120,"purrr"
2019-08-16,14397,"purrr"
2019-08-17,8154,"purrr"
2019-08-18,7659,"purrr"
2019-08-19,17419,"purrr"
2019-08-20,18967,"purrr"
2019-08-21,18632,"purrr"
2019-08-22,18963,"purrr"
2019-08-23,15418,"purrr"
2019-08-24,8838,"purrr"
2019-08-25,7940,"purrr"
2019-08-26,23569,"purrr"
2019-08-27,29345,"purrr"
2019-08-28,20883,"purrr"
2019-08-29,19068,"purrr"
2019-08-30,17333,"purrr"
2019-08-31,8527,"purrr"
2019-09-01,8098,"purrr"
2019-09-02,16237,"purrr"
2019-09-03,22195,"purrr"
2019-09-04,24589,"purrr"
2019-09-05,23031,"purrr"
2019-09-06,21240,"purrr"
2019-09-07,14594,"purrr"
2019-09-08,11951,"purrr"
2019-09-09,26073,"purrr"
2019-09-10,26662,"purrr"
2019-09-11,24864,"purrr"
2019-09-12,23861,"purrr"
2019-09-13,19984,"purrr"
2019-09-14,12883,"purrr"
2019-09-15,13730,"purrr"
2019-09-16,25637,"purrr"
2019-09-17,27602,"purrr"
2019-09-18,26835,"purrr"
2019-09-19,25363,"purrr"
2019-09-20,21959,"purrr"
2019-09-21,13937,"purrr"
2019-09-22,13424,"purrr"
2019-09-23,25105,"purrr"
2019-09-24,27105,"purrr"
2019-09-25,24919,"purrr"
2019-09-26,23685,"purrr"
2019-09-27,20961,"purrr"
2019-09-28,13195,"purrr"
2019-09-29,12607,"purrr"
2019-09-30,24866,"purrr"
2019-10-01,26730,"purrr"
2019-10-02,24594,"purrr"
2019-10-03,23077,"purrr"
2019-10-04,21715,"purrr"
2019-10-05,13682,"purrr"
2019-10-06,11911,"purrr"
2019-10-07,23731,"purrr"
2019-10-08,25256,"purrr"
2019-10-09,25788,"purrr"
2019-10-10,24886,"purrr"
2019-10-11,21705,"purrr"
2019-10-12,14828,"purrr"
2019-10-13,14101,"purrr"
2019-10-14,25098,"purrr"
2019-10-15,26445,"purrr"
2019-10-16,24911,"purrr"
2019-10-17,23835,"purrr"
2019-10-18,27453,"purrr"
2019-10-19,19996,"purrr"
2019-10-20,17445,"purrr"
2019-10-21,35002,"purrr"
2019-10-22,34946,"purrr"
2019-10-23,32861,"purrr"
2019-10-24,31110,"purrr"
2019-10-25,26399,"purrr"
2019-10-26,15631,"purrr"
2019-10-27,14620,"purrr"
2019-10-28,28551,"purrr"
2019-10-29,32059,"purrr"
2019-10-30,29832,"purrr"
2019-10-31,28684,"purrr"
2019-11-01,22120,"purrr"
2019-11-02,14066,"purrr"
2019-11-03,14384,"purrr"
2019-11-04,28487,"purrr"
2019-11-05,29536,"purrr"
2019-11-06,30565,"purrr"
2019-11-07,27655,"purrr"
2019-11-08,25398,"purrr"
2019-11-09,16675,"purrr"
2019-11-10,15762,"purrr"
2019-11-11,28260,"purrr"
2019-11-12,32592,"purrr"
2019-11-13,31340,"purrr"
2019-11-14,29589,"purrr"
2019-11-15,25910,"purrr"
2019-11-16,47521,"purrr"
2019-11-17,16275,"purrr"
2019-11-18,30980,"purrr"
2019-11-19,32405,"purrr"
2019-11-20,30463,"purrr"
2019-11-21,37168,"purrr"
2019-11-22,34176,"purrr"
2019-11-23,18894,"purrr"
2019-11-24,45513,"purrr"
2019-11-25,37307,"purrr"
2019-11-26,45104,"purrr"
2019-11-27,55888,"purrr"
2019-11-28,30131,"purrr"
2019-11-29,25701,"purrr"
2019-11-30,17981,"purrr"
2019-12-01,19021,"purrr"
2019-12-02,37315,"purrr"
2019-12-03,38772,"purrr"
2019-12-04,38097,"purrr"
2019-12-05,35609,"purrr"
2019-12-06,31453,"purrr"
2019-12-07,17304,"purrr"
2019-12-08,17004,"purrr"
2019-12-09,34429,"purrr"
2019-12-10,34377,"purrr"
2019-12-11,33617,"purrr"
2019-12-12,31780,"purrr"
2019-12-13,28028,"purrr"
2019-12-14,17781,"purrr"
2019-12-15,17521,"purrr"
2019-12-16,32328,"purrr"
2019-12-17,32886,"purrr"
2019-12-18,29598,"purrr"
2019-12-19,28524,"purrr"
2019-12-20,24741,"purrr"
2019-12-21,44478,"purrr"
2019-12-22,13290,"purrr"
2019-12-23,19539,"purrr"
2019-12-24,15862,"purrr"
2019-12-25,11589,"purrr"
2019-12-26,15610,"purrr"
2019-12-27,16228,"purrr"
2019-12-28,13700,"purrr"
2019-12-29,13944,"purrr"
2019-12-30,20126,"purrr"
2019-12-31,15942,"purrr"
2020-01-01,11779,"purrr"
2020-01-02,21893,"purrr"
2020-01-03,23291,"purrr"
2020-01-04,38676,"purrr"
2020-01-05,16019,"purrr"
2020-01-06,28542,"purrr"
2020-01-07,33685,"purrr"
2020-01-08,32815,"purrr"
2020-01-09,32707,"purrr"
2020-01-10,30134,"purrr"
2020-01-11,17488,"purrr"
2020-01-12,17894,"purrr"
2020-01-13,34364,"purrr"
2020-01-14,37318,"purrr"
2020-01-15,35237,"purrr"
2020-01-16,35184,"purrr"
2020-01-17,29665,"purrr"
2020-01-18,17096,"purrr"
2020-01-19,16162,"purrr"
2020-01-20,29028,"purrr"
2020-01-21,35590,"purrr"
2020-01-22,35475,"purrr"
2020-01-23,33789,"purrr"
2020-01-24,29394,"purrr"
2020-01-25,17121,"purrr"
2020-01-26,17407,"purrr"
2020-01-27,32846,"purrr"
2020-01-28,34362,"purrr"
2020-01-29,35377,"purrr"
2020-01-30,34857,"purrr"
2020-01-31,32657,"purrr"
2020-02-01,17211,"purrr"
2020-02-02,16802,"purrr"
2020-02-03,35943,"purrr"
2020-02-04,37090,"purrr"
2020-02-05,35791,"purrr"
2020-02-06,36385,"purrr"
2020-02-07,35439,"purrr"
2020-02-08,22088,"purrr"
2020-02-09,20510,"purrr"
2020-02-10,38415,"purrr"
2020-02-11,41497,"purrr"
2020-02-12,41683,"purrr"
2020-02-13,37454,"purrr"
2020-02-14,32432,"purrr"
2020-02-15,16371,"purrr"
2020-02-16,16804,"purrr"
2020-02-17,34239,"purrr"
2020-02-18,39136,"purrr"
2020-02-19,38528,"purrr"
2020-02-20,39203,"purrr"
2020-02-21,33026,"purrr"
2020-02-22,19603,"purrr"
2020-02-23,19738,"purrr"
2020-02-24,34555,"purrr"
2020-02-25,36149,"purrr"
2020-02-26,37214,"purrr"
2020-02-27,34556,"purrr"
2020-02-28,28861,"purrr"
2020-02-29,4588,"purrr"
2020-03-01,15601,"purrr"
2020-03-02,32448,"purrr"
2020-03-03,33978,"purrr"
2020-03-04,34901,"purrr"
2020-03-05,34195,"purrr"
2020-03-06,31763,"purrr"
2020-03-07,18410,"purrr"
2020-03-08,17182,"purrr"
2020-03-09,32925,"purrr"
2020-03-10,33831,"purrr"
2020-03-11,33183,"purrr"
2020-03-12,32361,"purrr"
2020-03-13,26668,"purrr"
2020-03-14,16510,"purrr"
2020-03-15,16040,"purrr"
2020-03-16,29082,"purrr"
2020-03-17,32870,"purrr"
2020-03-18,37722,"purrr"
2020-03-19,35307,"purrr"
2020-03-20,31663,"purrr"
2020-03-21,22217,"purrr"
2020-03-22,23465,"purrr"
2020-03-23,35241,"purrr"
2020-03-24,35383,"purrr"
2020-03-25,34932,"purrr"
2020-03-26,36235,"purrr"
2020-03-27,34143,"purrr"
2020-03-28,23212,"purrr"
2020-03-29,23844,"purrr"
2020-03-30,35888,"purrr"
2020-03-31,37467,"purrr"
2020-04-01,36201,"purrr"
2020-04-02,36319,"purrr"
2020-04-03,33407,"purrr"
2020-04-04,22730,"purrr"
2020-04-05,21575,"purrr"
2020-04-06,34494,"purrr"
2020-04-07,34909,"purrr"
2020-04-08,35391,"purrr"
2020-04-09,32556,"purrr"
2020-04-10,28680,"purrr"
2020-04-11,23427,"purrr"
2020-04-12,22762,"purrr"
2020-04-13,33339,"purrr"
2020-04-14,36235,"purrr"
2020-04-15,35986,"purrr"
2020-04-16,36430,"purrr"
2020-04-17,41703,"purrr"
2020-04-18,34386,"purrr"
2020-04-19,32655,"purrr"
2020-04-20,47893,"purrr"
2020-04-21,44762,"purrr"
2020-04-22,42964,"purrr"
2020-04-23,42308,"purrr"
2020-04-24,41660,"purrr"
2020-04-25,29250,"purrr"
2020-04-26,29600,"purrr"
2020-04-27,44629,"purrr"
2020-04-28,48764,"purrr"
2020-04-29,46212,"purrr"
2020-04-30,45128,"purrr"
2020-05-01,37172,"purrr"
2020-05-02,27707,"purrr"
2020-05-03,27972,"purrr"
2020-05-04,42002,"purrr"
2020-05-05,40791,"purrr"
2020-05-06,42400,"purrr"
2020-05-07,39092,"purrr"
2020-05-08,34908,"purrr"
2020-05-09,24790,"purrr"
2020-05-10,24557,"purrr"
2020-05-11,39855,"purrr"
2020-05-12,39262,"purrr"
2020-05-13,37351,"purrr"
2020-05-14,37857,"purrr"
2020-05-15,35547,"purrr"
2020-05-16,23728,"purrr"
2020-05-17,23519,"purrr"
2020-05-18,38033,"purrr"
2020-05-19,37352,"purrr"
2020-05-20,33405,"purrr"
2020-05-21,29324,"purrr"
2020-05-22,27750,"purrr"
2020-05-23,17791,"purrr"
2020-05-24,17892,"purrr"
2020-05-25,27591,"purrr"
2020-05-26,32116,"purrr"
2020-05-27,32560,"purrr"
2020-05-28,32528,"purrr"
2020-05-29,28069,"purrr"
2020-05-30,17724,"purrr"
2020-05-31,18076,"purrr"
2020-06-01,30020,"purrr"
2020-06-02,34209,"purrr"
2020-06-03,36749,"purrr"
2020-06-04,35375,"purrr"
2020-06-05,31999,"purrr"
2020-06-06,21252,"purrr"
2020-06-07,22132,"purrr"
2020-06-08,35990,"purrr"
2020-06-09,36474,"purrr"
2020-06-10,34887,"purrr"
2020-06-11,34593,"purrr"
2020-06-12,31493,"purrr"
2020-06-13,21075,"purrr"
2020-06-14,21632,"purrr"
2020-06-15,34081,"purrr"
2020-06-16,35284,"purrr"
2020-06-17,32864,"purrr"
2020-06-18,30093,"purrr"
2020-06-19,26067,"purrr"
2020-06-20,16844,"purrr"
2020-06-21,15811,"purrr"
2020-06-22,29978,"purrr"
2020-06-23,31434,"purrr"
2020-06-24,30003,"purrr"
2020-06-25,29472,"purrr"
2020-06-26,26265,"purrr"
2020-06-27,15373,"purrr"
2020-06-28,15773,"purrr"
2020-06-29,29372,"purrr"
2020-06-30,29941,"purrr"
2020-07-01,29881,"purrr"
2020-07-02,29449,"purrr"
2020-07-03,23466,"purrr"
2020-07-04,14647,"purrr"
2020-07-05,14596,"purrr"
2020-07-06,27221,"purrr"
2020-07-07,27499,"purrr"
2020-07-08,28040,"purrr"
2020-07-09,27451,"purrr"
2020-07-10,26330,"purrr"
2020-07-11,14713,"purrr"
2020-07-12,14419,"purrr"
2020-07-13,25338,"purrr"
2020-07-14,27887,"purrr"
2020-07-15,27331,"purrr"
2020-07-16,28557,"purrr"
2020-07-17,25666,"purrr"
2020-07-18,15940,"purrr"
2020-07-19,15971,"purrr"
2020-07-20,29023,"purrr"
2020-07-21,29149,"purrr"
2020-07-22,29034,"purrr"
2020-07-23,27107,"purrr"
2020-07-24,25591,"purrr"
2020-07-25,16397,"purrr"
2020-07-26,15762,"purrr"
2020-07-27,27944,"purrr"
2020-07-28,27497,"purrr"
2020-07-29,27765,"purrr"
2020-07-30,26958,"purrr"
2020-07-31,23608,"purrr"
2020-08-01,15454,"purrr"
2020-08-02,15394,"purrr"
2020-08-03,27448,"purrr"
2020-08-04,28043,"purrr"
2020-08-05,27742,"purrr"
2020-08-06,27128,"purrr"
2020-08-07,23940,"purrr"
2020-08-08,14660,"purrr"
2020-08-09,14175,"purrr"
2020-08-10,26521,"purrr"
2020-08-11,28059,"purrr"
2020-08-12,26683,"purrr"
2020-08-13,26748,"purrr"
2020-08-14,23743,"purrr"
2020-08-15,15819,"purrr"
2020-08-16,16000,"purrr"
2020-08-17,26442,"purrr"
2020-08-18,27114,"purrr"
2020-08-19,28949,"purrr"
2020-08-20,27304,"purrr"
2020-08-21,23770,"purrr"
2020-08-22,15771,"purrr"
2020-08-23,16147,"purrr"
2020-08-24,27637,"purrr"
2020-08-25,29152,"purrr"
2020-08-26,29683,"purrr"
2020-08-27,28638,"purrr"
2020-08-28,25556,"purrr"
2020-08-29,15509,"purrr"
2020-08-30,15567,"purrr"
2020-08-31,29147,"purrr"
2020-09-01,32520,"purrr"
2020-09-02,33989,"purrr"
2020-09-03,33060,"purrr"
2020-09-04,28151,"purrr"
2020-09-05,16273,"purrr"
2020-09-06,17273,"purrr"
2020-09-07,28119,"purrr"
2020-09-08,32525,"purrr"
2020-09-09,33984,"purrr"
2020-09-10,32557,"purrr"
2020-09-11,29677,"purrr"
2020-09-12,18293,"purrr"
2020-09-13,17454,"purrr"
2020-09-14,32825,"purrr"
2020-09-15,34041,"purrr"
2020-09-16,33680,"purrr"
2020-09-17,35371,"purrr"
2020-09-18,34422,"purrr"
2020-09-19,18300,"purrr"
2020-09-20,18170,"purrr"
2020-09-21,33343,"purrr"
2020-09-22,35365,"purrr"
2020-09-23,33925,"purrr"
2020-09-24,33872,"purrr"
2020-09-25,31089,"purrr"
2020-09-26,21675,"purrr"
2020-09-27,24048,"purrr"
2020-09-28,35199,"purrr"
2020-09-29,34223,"purrr"
2020-09-30,32620,"purrr"
2020-10-01,32426,"purrr"
2020-10-02,28353,"purrr"
2020-10-03,16902,"purrr"
2020-10-04,17450,"purrr"
2020-10-05,32044,"purrr"
2020-10-06,34288,"purrr"
2020-10-07,35556,"purrr"
2020-10-08,32469,"purrr"
2020-10-09,28668,"purrr"
2020-10-10,17601,"purrr"
2020-10-11,17336,"purrr"
2020-10-12,31500,"purrr"
2020-10-13,32414,"purrr"
2020-10-14,32132,"purrr"
2020-10-15,31657,"purrr"
2020-10-16,28797,"purrr"
2020-10-17,35018,"purrr"
2020-10-18,46279,"purrr"
2020-10-19,32924,"purrr"
2020-10-20,33412,"purrr"
2020-10-21,33453,"purrr"
2020-10-22,32098,"purrr"
2020-10-23,27679,"purrr"
2020-10-24,16456,"purrr"
2020-10-25,17209,"purrr"
2020-10-26,30416,"purrr"
2020-10-27,32263,"purrr"
2020-10-28,31188,"purrr"
2020-10-29,36236,"purrr"
2020-10-30,26995,"purrr"
2020-10-31,15161,"purrr"
2020-11-01,15733,"purrr"
2020-11-02,31041,"purrr"
2020-11-03,32179,"purrr"
2020-11-04,30274,"purrr"
2020-11-05,30003,"purrr"
2020-11-06,25492,"purrr"
2020-11-07,15836,"purrr"
2020-11-08,16577,"purrr"
2020-11-09,31673,"purrr"
2020-11-10,32445,"purrr"
2020-11-11,30490,"purrr"
2020-11-12,30372,"purrr"
2020-11-13,25786,"purrr"
2020-11-14,15678,"purrr"
2020-11-15,16341,"purrr"
2020-11-16,30932,"purrr"
2020-11-17,31942,"purrr"
2020-11-18,31383,"purrr"
2020-11-19,30399,"purrr"
2020-11-20,27224,"purrr"
2020-11-21,15746,"purrr"
2020-11-22,16945,"purrr"
2020-11-23,30329,"purrr"
2020-11-24,31272,"purrr"
2020-11-25,24399,"purrr"
2020-11-26,25091,"purrr"
2020-11-27,20951,"purrr"
2020-11-28,14567,"purrr"
2020-11-29,15178,"purrr"
2020-11-30,29358,"purrr"
2020-12-01,29365,"purrr"
2020-12-02,28471,"purrr"
2020-12-03,28878,"purrr"
2020-12-04,27360,"purrr"
2020-12-05,19992,"purrr"
2020-12-06,18078,"purrr"
2020-12-07,28140,"purrr"
2020-12-08,27473,"purrr"
2020-12-09,27146,"purrr"
2020-12-10,26422,"purrr"
2020-12-11,23825,"purrr"
2020-12-12,14207,"purrr"
2020-12-13,14868,"purrr"
2020-12-14,26176,"purrr"
2020-12-15,26716,"purrr"
2020-12-16,26138,"purrr"
2020-12-17,25213,"purrr"
2020-12-18,21290,"purrr"
2020-12-19,13042,"purrr"
2020-12-20,12423,"purrr"
2020-12-21,22813,"purrr"
2020-12-22,32216,"purrr"
2020-12-23,20120,"purrr"
2020-12-24,14182,"purrr"
2020-12-25,9728,"purrr"
2020-12-26,10399,"purrr"
2020-12-27,11068,"purrr"
2020-12-28,17865,"purrr"
2020-12-29,25607,"purrr"
2020-12-30,19833,"purrr"
2020-12-31,14765,"purrr"
2021-01-01,9775,"purrr"
2021-01-02,13076,"purrr"
2021-01-03,12299,"purrr"
2021-01-04,23624,"purrr"
2021-01-05,25266,"purrr"
2021-01-06,24474,"purrr"
2021-01-07,24893,"purrr"
2021-01-08,21555,"purrr"
2021-01-09,13246,"purrr"
2021-01-10,13298,"purrr"
2021-01-11,26662,"purrr"
2021-01-12,27397,"purrr"
2021-01-13,27675,"purrr"
2021-01-14,25604,"purrr"
2021-01-15,23576,"purrr"
2021-01-16,14388,"purrr"
2021-01-17,14885,"purrr"
2021-01-18,26776,"purrr"
2021-01-19,30067,"purrr"
2021-01-20,30115,"purrr"
2021-01-21,29104,"purrr"
2021-01-22,25492,"purrr"
2021-01-23,16647,"purrr"
2021-01-24,15175,"purrr"
2021-01-25,28241,"purrr"
2021-01-26,28965,"purrr"
2021-01-27,29268,"purrr"
2021-01-28,28040,"purrr"
2021-01-29,24198,"purrr"
2021-01-30,14876,"purrr"
2021-01-31,14760,"purrr"
2021-02-01,28527,"purrr"
2021-02-02,30406,"purrr"
2021-02-03,30771,"purrr"
2021-02-04,30120,"purrr"
2021-02-05,26124,"purrr"
2021-02-06,15662,"purrr"
2021-02-07,15630,"purrr"
2021-02-08,28078,"purrr"
2021-02-09,29115,"purrr"
2021-02-10,29544,"purrr"
2021-02-11,27479,"purrr"
2021-02-12,23872,"purrr"
2021-02-13,13649,"purrr"
2021-02-14,13171,"purrr"
2021-02-15,26695,"purrr"
2021-02-16,27607,"purrr"
2021-02-17,28552,"purrr"
2021-02-18,28486,"purrr"
2021-02-19,24722,"purrr"
2021-02-20,14160,"purrr"
2021-02-21,14450,"purrr"
2021-02-22,28290,"purrr"
2021-02-23,28892,"purrr"
2021-02-24,29412,"purrr"
2021-02-25,29644,"purrr"
2021-02-26,25045,"purrr"
2021-02-27,14769,"purrr"
2021-02-28,14573,"purrr"
2021-03-01,29175,"purrr"
2021-03-02,31618,"purrr"
2021-03-03,30948,"purrr"
2021-03-04,30527,"purrr"
2021-03-05,25916,"purrr"
2021-03-06,14832,"purrr"
2021-03-07,15604,"purrr"
2021-03-08,29294,"purrr"
2021-03-09,31214,"purrr"
2021-03-10,33311,"purrr"
2021-03-11,31359,"purrr"
2021-03-12,26378,"purrr"
2021-03-13,16335,"purrr"
2021-03-14,17029,"purrr"
2021-03-15,30580,"purrr"
2021-03-16,31959,"purrr"
2021-03-17,31073,"purrr"
2021-03-18,29603,"purrr"
2021-03-19,25139,"purrr"
2021-03-20,16066,"purrr"
2021-03-21,16468,"purrr"
2021-03-22,27537,"purrr"
2021-03-23,28746,"purrr"
2021-03-24,28154,"purrr"
2021-03-25,27674,"purrr"
2021-03-26,23296,"purrr"
2021-03-27,15088,"purrr"
2021-03-28,13999,"purrr"
2021-03-29,24939,"purrr"
2021-03-30,26986,"purrr"
2021-03-31,27771,"purrr"
2021-04-01,24362,"purrr"
2021-04-02,18410,"purrr"
2021-04-03,12361,"purrr"
2021-04-04,11859,"purrr"
2021-04-05,21054,"purrr"
2021-04-06,26059,"purrr"
2021-04-07,26821,"purrr"
2021-04-08,26240,"purrr"
2021-04-09,22915,"purrr"
2021-04-10,14151,"purrr"
2021-04-11,14154,"purrr"
2021-04-12,31828,"purrr"
2021-04-13,28215,"purrr"
2021-04-14,26408,"purrr"
2021-04-15,28201,"purrr"
2021-04-16,27143,"purrr"
2021-04-17,15737,"purrr"
2021-04-18,17524,"purrr"
2021-04-19,29964,"purrr"
2021-04-20,30656,"purrr"
2021-04-21,30842,"purrr"
2021-04-22,30113,"purrr"
2021-04-23,26539,"purrr"
2021-04-24,16723,"purrr"
2021-04-25,16704,"purrr"
2021-04-26,29462,"purrr"
2021-04-27,28996,"purrr"
2021-04-28,30377,"purrr"
2021-04-29,29658,"purrr"
2021-04-30,26174,"purrr"
2021-05-01,14692,"purrr"
2021-05-02,15214,"purrr"
2021-05-03,27769,"purrr"
2021-05-04,29031,"purrr"
2021-05-05,28479,"purrr"
2021-05-06,28259,"purrr"
2021-05-07,27021,"purrr"
2021-05-08,16805,"purrr"
2021-05-09,15249,"purrr"
2021-05-10,27363,"purrr"
2021-05-11,28441,"purrr"
2021-05-12,28872,"purrr"
2021-05-13,25556,"purrr"
2021-05-14,23107,"purrr"
2021-05-15,14987,"purrr"
2021-05-16,14045,"purrr"
2021-05-17,27460,"purrr"
2021-05-18,29522,"purrr"
2021-05-19,31172,"purrr"
2021-05-20,30173,"purrr"
2021-05-21,28158,"purrr"
2021-05-22,17297,"purrr"
2021-05-23,16528,"purrr"
2021-05-24,27116,"purrr"
2021-05-25,31348,"purrr"
2021-05-26,32277,"purrr"
2021-05-27,30398,"purrr"
2021-05-28,28423,"purrr"
2021-05-29,15703,"purrr"
2021-05-30,15320,"purrr"
2021-05-31,26975,"purrr"
2021-06-01,30867,"purrr"
2021-06-02,32409,"purrr"
2021-06-03,28646,"purrr"
2021-06-04,26438,"purrr"
2021-06-05,15159,"purrr"
2021-06-06,17553,"purrr"
2021-06-07,28508,"purrr"
2021-06-08,33485,"purrr"
2021-06-09,30621,"purrr"
2021-06-10,28975,"purrr"
2021-06-11,26509,"purrr"
2021-06-12,14632,"purrr"
2021-06-13,15511,"purrr"
2021-06-14,28014,"purrr"
2021-06-15,29791,"purrr"
2021-06-16,28950,"purrr"
2021-06-17,28261,"purrr"
2021-06-18,23860,"purrr"
2021-06-19,14701,"purrr"
2021-06-20,14685,"purrr"
2021-06-21,26283,"purrr"
2021-06-22,27742,"purrr"
2021-06-23,27317,"purrr"
2021-06-24,26595,"purrr"
2021-06-25,23244,"purrr"
2021-06-26,13814,"purrr"
2021-06-27,13407,"purrr"
2021-06-28,24870,"purrr"
2021-06-29,25894,"purrr"
2021-06-30,25540,"purrr"
2021-07-01,25565,"purrr"
2021-07-02,22325,"purrr"
2021-07-03,13445,"purrr"
2021-07-04,12769,"purrr"
2021-07-05,21935,"purrr"
2021-07-06,25220,"purrr"
2021-07-07,25884,"purrr"
2021-07-08,23896,"purrr"
2021-07-09,21728,"purrr"
2021-07-10,12686,"purrr"
