"date","count","package"
2020-07-03,65856,"jsonlite"
2020-07-04,52409,"jsonlite"
2020-07-05,57091,"jsonlite"
2020-07-06,69472,"jsonlite"
2020-07-07,70417,"jsonlite"
2020-07-08,69731,"jsonlite"
2020-07-09,70584,"jsonlite"
2020-07-10,68761,"jsonlite"
2020-07-11,52314,"jsonlite"
2020-07-12,56516,"jsonlite"
2020-07-13,65304,"jsonlite"
2020-07-14,70252,"jsonlite"
2020-07-15,69595,"jsonlite"
2020-07-16,65730,"jsonlite"
2020-07-17,64057,"jsonlite"
2020-07-18,56630,"jsonlite"
2020-07-19,53193,"jsonlite"
2020-07-20,69653,"jsonlite"
2020-07-21,67718,"jsonlite"
2020-07-22,65410,"jsonlite"
2020-07-23,67513,"jsonlite"
2020-07-24,63721,"jsonlite"
2020-07-25,57205,"jsonlite"
2020-07-26,58598,"jsonlite"
2020-07-27,63159,"jsonlite"
2020-07-28,65089,"jsonlite"
2020-07-29,63203,"jsonlite"
2020-07-30,62975,"jsonlite"
2020-07-31,59956,"jsonlite"
2020-08-01,54178,"jsonlite"
2020-08-02,50601,"jsonlite"
2020-08-03,67247,"jsonlite"
2020-08-04,68041,"jsonlite"
2020-08-05,69713,"jsonlite"
2020-08-06,66346,"jsonlite"
2020-08-07,62561,"jsonlite"
2020-08-08,52843,"jsonlite"
2020-08-09,53764,"jsonlite"
2020-08-10,62846,"jsonlite"
2020-08-11,67857,"jsonlite"
2020-08-12,65194,"jsonlite"
2020-08-13,66225,"jsonlite"
2020-08-14,60754,"jsonlite"
2020-08-15,51699,"jsonlite"
2020-08-16,58021,"jsonlite"
2020-08-17,62292,"jsonlite"
2020-08-18,67291,"jsonlite"
2020-08-19,65642,"jsonlite"
2020-08-20,60510,"jsonlite"
2020-08-21,59666,"jsonlite"
2020-08-22,51621,"jsonlite"
2020-08-23,50780,"jsonlite"
2020-08-24,67382,"jsonlite"
2020-08-25,66753,"jsonlite"
2020-08-26,64311,"jsonlite"
2020-08-27,64106,"jsonlite"
2020-08-28,57898,"jsonlite"
2020-08-29,50593,"jsonlite"
2020-08-30,51406,"jsonlite"
2020-08-31,61526,"jsonlite"
2020-09-01,64259,"jsonlite"
2020-09-02,68388,"jsonlite"
2020-09-03,68836,"jsonlite"
2020-09-04,65262,"jsonlite"
2020-09-05,55474,"jsonlite"
2020-09-06,52643,"jsonlite"
2020-09-07,75738,"jsonlite"
2020-09-08,89544,"jsonlite"
2020-09-09,82244,"jsonlite"
2020-09-10,78175,"jsonlite"
2020-09-11,71011,"jsonlite"
2020-09-12,54055,"jsonlite"
2020-09-13,54207,"jsonlite"
2020-09-14,74680,"jsonlite"
2020-09-15,64319,"jsonlite"
2020-09-16,44550,"jsonlite"
2020-09-17,67560,"jsonlite"
2020-09-18,79773,"jsonlite"
2020-09-19,64180,"jsonlite"
2020-09-20,65179,"jsonlite"
2020-09-21,84682,"jsonlite"
2020-09-22,89462,"jsonlite"
2020-09-23,82565,"jsonlite"
2020-09-24,83434,"jsonlite"
2020-09-25,81525,"jsonlite"
2020-09-26,67902,"jsonlite"
2020-09-27,69499,"jsonlite"
2020-09-28,85409,"jsonlite"
2020-09-29,84277,"jsonlite"
2020-09-30,84142,"jsonlite"
2020-10-01,81903,"jsonlite"
2020-10-02,79783,"jsonlite"
2020-10-03,62054,"jsonlite"
2020-10-04,64247,"jsonlite"
2020-10-05,82862,"jsonlite"
2020-10-06,85831,"jsonlite"
2020-10-07,89591,"jsonlite"
2020-10-08,83203,"jsonlite"
2020-10-09,76571,"jsonlite"
2020-10-10,64351,"jsonlite"
2020-10-11,67212,"jsonlite"
2020-10-12,80591,"jsonlite"
2020-10-13,81833,"jsonlite"
2020-10-14,82550,"jsonlite"
2020-10-15,83900,"jsonlite"
2020-10-16,76878,"jsonlite"
2020-10-17,80218,"jsonlite"
2020-10-18,75438,"jsonlite"
2020-10-19,78704,"jsonlite"
2020-10-20,82750,"jsonlite"
2020-10-21,80741,"jsonlite"
2020-10-22,79031,"jsonlite"
2020-10-23,76446,"jsonlite"
2020-10-24,61491,"jsonlite"
2020-10-25,57622,"jsonlite"
2020-10-26,78354,"jsonlite"
2020-10-27,81766,"jsonlite"
2020-10-28,80078,"jsonlite"
2020-10-29,85809,"jsonlite"
2020-10-30,77942,"jsonlite"
2020-10-31,64588,"jsonlite"
2020-11-01,67490,"jsonlite"
2020-11-02,82524,"jsonlite"
2020-11-03,85990,"jsonlite"
2020-11-04,82959,"jsonlite"
2020-11-05,84383,"jsonlite"
2020-11-06,77981,"jsonlite"
2020-11-07,64547,"jsonlite"
2020-11-08,65846,"jsonlite"
2020-11-09,84689,"jsonlite"
2020-11-10,86733,"jsonlite"
2020-11-11,86002,"jsonlite"
2020-11-12,83315,"jsonlite"
2020-11-13,79432,"jsonlite"
2020-11-14,65252,"jsonlite"
2020-11-15,66468,"jsonlite"
2020-11-16,82482,"jsonlite"
2020-11-17,85622,"jsonlite"
2020-11-18,83810,"jsonlite"
2020-11-19,82089,"jsonlite"
2020-11-20,78810,"jsonlite"
2020-11-21,65833,"jsonlite"
2020-11-22,57198,"jsonlite"
2020-11-23,83249,"jsonlite"
2020-11-24,87881,"jsonlite"
2020-11-25,69172,"jsonlite"
2020-11-26,80798,"jsonlite"
2020-11-27,78252,"jsonlite"
2020-11-28,67950,"jsonlite"
2020-11-29,70227,"jsonlite"
2020-11-30,85868,"jsonlite"
2020-12-01,86943,"jsonlite"
2020-12-02,52258,"jsonlite"
2020-12-03,37418,"jsonlite"
2020-12-04,35040,"jsonlite"
2020-12-05,23071,"jsonlite"
2020-12-06,21923,"jsonlite"
2020-12-07,36912,"jsonlite"
2020-12-08,36481,"jsonlite"
2020-12-09,40125,"jsonlite"
2020-12-10,58195,"jsonlite"
2020-12-11,43806,"jsonlite"
2020-12-12,24496,"jsonlite"
2020-12-13,24185,"jsonlite"
2020-12-14,42575,"jsonlite"
2020-12-15,41986,"jsonlite"
2020-12-16,42263,"jsonlite"
2020-12-17,38988,"jsonlite"
2020-12-18,32600,"jsonlite"
2020-12-19,18587,"jsonlite"
2020-12-20,19604,"jsonlite"
2020-12-21,32617,"jsonlite"
2020-12-22,32984,"jsonlite"
2020-12-23,27891,"jsonlite"
2020-12-24,20980,"jsonlite"
2020-12-25,14640,"jsonlite"
2020-12-26,16178,"jsonlite"
2020-12-27,16672,"jsonlite"
2020-12-28,24764,"jsonlite"
2020-12-29,23027,"jsonlite"
2020-12-30,22182,"jsonlite"
2020-12-31,17895,"jsonlite"
2021-01-01,13556,"jsonlite"
2021-01-02,17183,"jsonlite"
2021-01-03,18240,"jsonlite"
2021-01-04,37679,"jsonlite"
2021-01-05,38065,"jsonlite"
2021-01-06,37801,"jsonlite"
2021-01-07,36997,"jsonlite"
2021-01-08,32021,"jsonlite"
2021-01-09,18790,"jsonlite"
2021-01-10,19536,"jsonlite"
2021-01-11,38965,"jsonlite"
2021-01-12,39758,"jsonlite"
2021-01-13,48695,"jsonlite"
2021-01-14,68211,"jsonlite"
2021-01-15,49340,"jsonlite"
2021-01-16,69525,"jsonlite"
2021-01-17,69306,"jsonlite"
2021-01-18,86799,"jsonlite"
2021-01-19,67627,"jsonlite"
2021-01-20,42325,"jsonlite"
2021-01-21,41012,"jsonlite"
2021-01-22,38371,"jsonlite"
2021-01-23,21206,"jsonlite"
2021-01-24,21919,"jsonlite"
2021-01-25,38818,"jsonlite"
2021-01-26,41329,"jsonlite"
2021-01-27,44599,"jsonlite"
2021-01-28,40907,"jsonlite"
2021-01-29,35219,"jsonlite"
2021-01-30,21105,"jsonlite"
2021-01-31,20851,"jsonlite"
2021-02-01,42060,"jsonlite"
2021-02-02,42422,"jsonlite"
2021-02-03,42759,"jsonlite"
2021-02-04,41834,"jsonlite"
2021-02-05,37219,"jsonlite"
2021-02-06,20771,"jsonlite"
2021-02-07,22473,"jsonlite"
2021-02-08,39115,"jsonlite"
2021-02-09,40719,"jsonlite"
2021-02-10,38882,"jsonlite"
2021-02-11,35063,"jsonlite"
2021-02-12,33260,"jsonlite"
2021-02-13,18551,"jsonlite"
2021-02-14,18581,"jsonlite"
2021-02-15,35129,"jsonlite"
2021-02-16,34497,"jsonlite"
2021-02-17,35289,"jsonlite"
2021-02-18,36173,"jsonlite"
2021-02-19,32235,"jsonlite"
2021-02-20,18681,"jsonlite"
2021-02-21,19057,"jsonlite"
2021-02-22,34749,"jsonlite"
2021-02-23,36234,"jsonlite"
2021-02-24,36244,"jsonlite"
2021-02-25,36407,"jsonlite"
2021-02-26,32240,"jsonlite"
2021-02-27,19348,"jsonlite"
2021-02-28,19334,"jsonlite"
2021-03-01,40158,"jsonlite"
2021-03-02,42651,"jsonlite"
2021-03-03,48870,"jsonlite"
2021-03-04,49801,"jsonlite"
2021-03-05,47264,"jsonlite"
2021-03-06,34866,"jsonlite"
2021-03-07,35901,"jsonlite"
2021-03-08,49631,"jsonlite"
2021-03-09,51791,"jsonlite"
2021-03-10,53343,"jsonlite"
2021-03-11,51465,"jsonlite"
2021-03-12,48634,"jsonlite"
2021-03-13,36008,"jsonlite"
2021-03-14,36382,"jsonlite"
2021-03-15,50967,"jsonlite"
2021-03-16,64340,"jsonlite"
2021-03-17,72483,"jsonlite"
2021-03-18,71569,"jsonlite"
2021-03-19,77815,"jsonlite"
2021-03-20,71002,"jsonlite"
2021-03-21,62589,"jsonlite"
2021-03-22,71315,"jsonlite"
2021-03-23,75529,"jsonlite"
2021-03-24,62098,"jsonlite"
2021-03-25,49035,"jsonlite"
2021-03-26,44513,"jsonlite"
2021-03-27,36468,"jsonlite"
2021-03-28,36138,"jsonlite"
2021-03-29,49323,"jsonlite"
2021-03-30,50626,"jsonlite"
2021-03-31,51134,"jsonlite"
2021-04-01,47516,"jsonlite"
2021-04-02,41532,"jsonlite"
2021-04-03,34122,"jsonlite"
2021-04-04,33658,"jsonlite"
2021-04-05,43399,"jsonlite"
2021-04-06,49213,"jsonlite"
2021-04-07,50227,"jsonlite"
2021-04-08,49484,"jsonlite"
2021-04-09,48520,"jsonlite"
2021-04-10,39529,"jsonlite"
2021-04-11,41326,"jsonlite"
2021-04-12,60431,"jsonlite"
2021-04-13,56964,"jsonlite"
2021-04-14,55173,"jsonlite"
2021-04-15,60585,"jsonlite"
2021-04-16,62588,"jsonlite"
2021-04-17,44903,"jsonlite"
2021-04-18,46204,"jsonlite"
2021-04-19,64413,"jsonlite"
2021-04-20,64647,"jsonlite"
2021-04-21,64585,"jsonlite"
2021-04-22,65035,"jsonlite"
2021-04-23,60357,"jsonlite"
2021-04-24,46274,"jsonlite"
2021-04-25,46950,"jsonlite"
2021-04-26,63418,"jsonlite"
2021-04-27,61830,"jsonlite"
2021-04-28,64954,"jsonlite"
2021-04-29,62237,"jsonlite"
2021-04-30,58915,"jsonlite"
2021-05-01,43022,"jsonlite"
2021-05-02,43631,"jsonlite"
2021-05-03,61356,"jsonlite"
2021-05-04,62665,"jsonlite"
2021-05-05,59810,"jsonlite"
2021-05-06,46067,"jsonlite"
2021-05-07,44977,"jsonlite"
2021-05-08,29841,"jsonlite"
2021-05-09,28867,"jsonlite"
2021-05-10,45161,"jsonlite"
2021-05-11,45872,"jsonlite"
2021-05-12,45447,"jsonlite"
2021-05-13,41498,"jsonlite"
2021-05-14,38785,"jsonlite"
2021-05-15,27532,"jsonlite"
2021-05-16,26094,"jsonlite"
2021-05-17,43625,"jsonlite"
2021-05-18,51622,"jsonlite"
2021-05-19,47230,"jsonlite"
2021-05-20,45728,"jsonlite"
2021-05-21,43621,"jsonlite"
2021-05-22,28002,"jsonlite"
2021-05-23,27517,"jsonlite"
2021-05-24,42206,"jsonlite"
2021-05-25,47418,"jsonlite"
2021-05-26,48299,"jsonlite"
2021-05-27,47131,"jsonlite"
2021-05-28,44253,"jsonlite"
2021-05-29,26922,"jsonlite"
2021-05-30,26529,"jsonlite"
2021-05-31,40998,"jsonlite"
2021-06-01,48116,"jsonlite"
2021-06-02,48959,"jsonlite"
2021-06-03,45110,"jsonlite"
2021-06-04,41984,"jsonlite"
2021-06-05,27026,"jsonlite"
2021-06-06,27766,"jsonlite"
2021-06-07,44600,"jsonlite"
2021-06-08,48160,"jsonlite"
2021-06-09,47587,"jsonlite"
2021-06-10,44964,"jsonlite"
2021-06-11,42188,"jsonlite"
2021-06-12,27352,"jsonlite"
2021-06-13,28022,"jsonlite"
2021-06-14,43985,"jsonlite"
2021-06-15,46289,"jsonlite"
2021-06-16,45121,"jsonlite"
2021-06-17,42797,"jsonlite"
2021-06-18,38767,"jsonlite"
2021-06-19,26823,"jsonlite"
2021-06-20,26355,"jsonlite"
2021-06-21,41554,"jsonlite"
2021-06-22,44336,"jsonlite"
2021-06-23,42419,"jsonlite"
2021-06-24,41037,"jsonlite"
2021-06-25,37759,"jsonlite"
2021-06-26,25681,"jsonlite"
2021-06-27,25529,"jsonlite"
2021-06-28,40840,"jsonlite"
2021-06-29,41252,"jsonlite"
2021-06-30,40671,"jsonlite"
2021-07-01,40424,"jsonlite"
2021-07-02,37878,"jsonlite"
2021-07-03,25525,"jsonlite"
2021-07-04,24738,"jsonlite"
2021-07-05,35879,"jsonlite"
2021-07-06,41679,"jsonlite"
2021-07-07,42541,"jsonlite"
2021-07-08,40102,"jsonlite"
2021-07-09,37659,"jsonlite"
2021-07-10,25815,"jsonlite"
2021-07-11,25275,"jsonlite"
2021-07-12,40198,"jsonlite"
2021-07-13,42866,"jsonlite"
2021-07-14,41381,"jsonlite"
2021-07-15,39403,"jsonlite"
2021-07-16,37637,"jsonlite"
2021-07-17,25818,"jsonlite"
2021-07-18,25620,"jsonlite"
2021-07-19,40390,"jsonlite"
2021-07-20,41034,"jsonlite"
2021-07-21,39979,"jsonlite"
2021-07-22,43732,"jsonlite"
2021-07-23,42178,"jsonlite"
2021-07-24,31332,"jsonlite"
2021-07-25,30973,"jsonlite"
2021-07-26,46392,"jsonlite"
2021-07-27,46643,"jsonlite"
2021-07-28,47272,"jsonlite"
2021-07-29,44470,"jsonlite"
2021-07-30,42521,"jsonlite"
2021-07-31,31400,"jsonlite"
2021-08-01,23219,"jsonlite"
2021-08-02,32396,"jsonlite"
2021-08-03,33248,"jsonlite"
2021-08-04,34516,"jsonlite"
2021-08-05,34653,"jsonlite"
2021-08-06,31963,"jsonlite"
2021-08-07,19399,"jsonlite"
2021-08-08,19607,"jsonlite"
2021-08-09,34555,"jsonlite"
2021-08-10,35900,"jsonlite"
2021-08-11,35354,"jsonlite"
2021-08-12,35305,"jsonlite"
2021-08-13,31505,"jsonlite"
2021-08-14,19846,"jsonlite"
2021-08-15,19901,"jsonlite"
2021-08-16,33985,"jsonlite"
2021-08-17,36259,"jsonlite"
2021-08-18,35786,"jsonlite"
2021-08-19,34921,"jsonlite"
2021-08-20,29314,"jsonlite"
2021-08-21,17813,"jsonlite"
2021-08-22,17676,"jsonlite"
2021-08-23,34875,"jsonlite"
2021-08-24,37706,"jsonlite"
2021-08-25,36578,"jsonlite"
2021-08-26,37387,"jsonlite"
2021-08-27,38965,"jsonlite"
2021-08-28,27315,"jsonlite"
2021-08-29,35200,"jsonlite"
2021-08-30,54375,"jsonlite"
2021-08-31,58428,"jsonlite"
2021-09-01,52081,"jsonlite"
2021-09-02,56221,"jsonlite"
2021-09-03,51703,"jsonlite"
2021-09-04,36332,"jsonlite"
2021-09-05,35664,"jsonlite"
2021-09-06,47930,"jsonlite"
2021-09-07,56861,"jsonlite"
2021-09-08,58466,"jsonlite"
2021-09-09,59167,"jsonlite"
2021-09-10,53213,"jsonlite"
2021-09-11,37029,"jsonlite"
2021-09-12,37141,"jsonlite"
2021-09-13,56755,"jsonlite"
2021-09-14,58626,"jsonlite"
2021-09-15,60037,"jsonlite"
2021-09-16,58681,"jsonlite"
2021-09-17,53555,"jsonlite"
2021-09-18,38098,"jsonlite"
2021-09-19,37831,"jsonlite"
2021-09-20,54205,"jsonlite"
2021-09-21,50014,"jsonlite"
2021-09-22,50038,"jsonlite"
2021-09-23,50359,"jsonlite"
2021-09-24,45409,"jsonlite"
2021-09-25,21769,"jsonlite"
2021-09-26,21859,"jsonlite"
2021-09-27,41862,"jsonlite"
2021-09-28,42985,"jsonlite"
2021-09-29,43203,"jsonlite"
2021-09-30,42958,"jsonlite"
2021-10-01,38154,"jsonlite"
2021-10-02,21039,"jsonlite"
2021-10-03,21701,"jsonlite"
2021-10-04,40907,"jsonlite"
2021-10-05,42754,"jsonlite"
2021-10-06,42275,"jsonlite"
2021-10-07,42141,"jsonlite"
2021-10-08,37712,"jsonlite"
2021-10-09,21950,"jsonlite"
2021-10-10,21226,"jsonlite"
2021-10-11,37764,"jsonlite"
2021-10-12,43088,"jsonlite"
2021-10-13,41536,"jsonlite"
2021-10-14,39640,"jsonlite"
2021-10-15,35456,"jsonlite"
2021-10-16,21235,"jsonlite"
2021-10-17,21526,"jsonlite"
2021-10-18,39679,"jsonlite"
2021-10-19,42377,"jsonlite"
2021-10-20,40972,"jsonlite"
2021-10-21,39618,"jsonlite"
2021-10-22,35404,"jsonlite"
2021-10-23,20972,"jsonlite"
2021-10-24,20688,"jsonlite"
2021-10-25,38761,"jsonlite"
2021-10-26,42225,"jsonlite"
2021-10-27,40022,"jsonlite"
2021-10-28,39722,"jsonlite"
2021-10-29,35268,"jsonlite"
2021-10-30,21588,"jsonlite"
2021-10-31,20871,"jsonlite"
2021-11-01,36041,"jsonlite"
2021-11-02,39602,"jsonlite"
2021-11-03,39975,"jsonlite"
2021-11-04,40157,"jsonlite"
2021-11-05,35614,"jsonlite"
2021-11-06,21798,"jsonlite"
2021-11-07,22105,"jsonlite"
2021-11-08,40650,"jsonlite"
2021-11-09,41218,"jsonlite"
2021-11-10,38278,"jsonlite"
2021-11-11,36850,"jsonlite"
2021-11-12,35212,"jsonlite"
2021-11-13,20949,"jsonlite"
2021-11-14,21610,"jsonlite"
2021-11-15,39309,"jsonlite"
2021-11-16,40601,"jsonlite"
2021-11-17,39845,"jsonlite"
2021-11-18,38469,"jsonlite"
2021-11-19,34411,"jsonlite"
2021-11-20,20715,"jsonlite"
2021-11-21,20993,"jsonlite"
2021-11-22,37140,"jsonlite"
2021-11-23,38400,"jsonlite"
2021-11-24,36532,"jsonlite"
2021-11-25,33603,"jsonlite"
2021-11-26,28607,"jsonlite"
2021-11-27,19749,"jsonlite"
2021-11-28,20366,"jsonlite"
2021-11-29,37140,"jsonlite"
2021-11-30,38182,"jsonlite"
2021-12-01,38300,"jsonlite"
2021-12-02,39809,"jsonlite"
2021-12-03,49913,"jsonlite"
2021-12-04,26439,"jsonlite"
2021-12-05,20843,"jsonlite"
2021-12-06,35594,"jsonlite"
2021-12-07,36025,"jsonlite"
2021-12-08,36966,"jsonlite"
2021-12-09,41798,"jsonlite"
2021-12-10,34222,"jsonlite"
2021-12-11,19388,"jsonlite"
2021-12-12,19229,"jsonlite"
2021-12-13,32299,"jsonlite"
2021-12-14,33296,"jsonlite"
2021-12-15,33438,"jsonlite"
2021-12-16,31431,"jsonlite"
2021-12-17,29113,"jsonlite"
2021-12-18,17540,"jsonlite"
2021-12-19,17322,"jsonlite"
2021-12-20,28737,"jsonlite"
2021-12-21,29069,"jsonlite"
2021-12-22,26381,"jsonlite"
2021-12-23,28883,"jsonlite"
2021-12-24,25189,"jsonlite"
2021-12-25,20490,"jsonlite"
2021-12-26,20782,"jsonlite"
2021-12-27,26941,"jsonlite"
2021-12-28,27724,"jsonlite"
2021-12-29,27157,"jsonlite"
2021-12-30,25087,"jsonlite"
2021-12-31,19779,"jsonlite"
2022-01-01,21862,"jsonlite"
2022-01-02,23627,"jsonlite"
2022-01-03,33868,"jsonlite"
2022-01-04,37258,"jsonlite"
2022-01-05,37644,"jsonlite"
2022-01-06,36857,"jsonlite"
2022-01-07,34553,"jsonlite"
2022-01-08,21140,"jsonlite"
2022-01-09,21897,"jsonlite"
2022-01-10,39714,"jsonlite"
2022-01-11,41271,"jsonlite"
2022-01-12,38355,"jsonlite"
2022-01-13,42023,"jsonlite"
2022-01-14,38147,"jsonlite"
2022-01-15,24776,"jsonlite"
2022-01-16,25203,"jsonlite"
2022-01-17,50511,"jsonlite"
2022-01-18,65147,"jsonlite"
2022-01-19,65930,"jsonlite"
2022-01-20,47913,"jsonlite"
2022-01-21,39910,"jsonlite"
2022-01-22,23878,"jsonlite"
2022-01-23,24514,"jsonlite"
2022-01-24,45459,"jsonlite"
2022-01-25,46294,"jsonlite"
2022-01-26,50084,"jsonlite"
2022-01-27,46527,"jsonlite"
2022-01-28,39750,"jsonlite"
2022-01-29,23213,"jsonlite"
2022-01-30,23567,"jsonlite"
2022-01-31,41948,"jsonlite"
2022-02-01,45423,"jsonlite"
2022-02-02,44522,"jsonlite"
2022-02-03,46519,"jsonlite"
2022-02-04,48486,"jsonlite"
2022-02-05,32799,"jsonlite"
2022-02-06,40341,"jsonlite"
2022-02-07,65275,"jsonlite"
2022-02-08,66084,"jsonlite"
2022-02-09,76852,"jsonlite"
2022-02-10,65985,"jsonlite"
2022-02-11,53799,"jsonlite"
2022-02-12,35458,"jsonlite"
2022-02-13,33466,"jsonlite"
2022-02-14,55166,"jsonlite"
2022-02-15,57750,"jsonlite"
2022-02-16,56445,"jsonlite"
2022-02-17,56176,"jsonlite"
2022-02-18,50210,"jsonlite"
2022-02-19,38105,"jsonlite"
2022-02-20,35897,"jsonlite"
2022-02-21,53095,"jsonlite"
2022-02-22,67205,"jsonlite"
2022-02-23,68099,"jsonlite"
2022-02-24,58842,"jsonlite"
2022-02-25,51027,"jsonlite"
2022-02-26,35913,"jsonlite"
2022-02-27,35919,"jsonlite"
2022-02-28,49081,"jsonlite"
2022-03-01,51928,"jsonlite"
2022-03-02,52371,"jsonlite"
2022-03-03,50146,"jsonlite"
2022-03-04,45738,"jsonlite"
2022-03-05,29116,"jsonlite"
2022-03-06,29678,"jsonlite"
2022-03-07,50617,"jsonlite"
2022-03-08,51647,"jsonlite"
2022-03-09,49672,"jsonlite"
2022-03-10,49053,"jsonlite"
2022-03-11,43906,"jsonlite"
2022-03-12,26757,"jsonlite"
2022-03-13,26994,"jsonlite"
2022-03-14,48059,"jsonlite"
2022-03-15,52445,"jsonlite"
2022-03-16,61800,"jsonlite"
2022-03-17,68988,"jsonlite"
2022-03-18,65085,"jsonlite"
2022-03-19,48550,"jsonlite"
2022-03-20,48248,"jsonlite"
2022-03-21,70999,"jsonlite"
2022-03-22,69636,"jsonlite"
2022-03-23,71267,"jsonlite"
2022-03-24,69189,"jsonlite"
2022-03-25,56270,"jsonlite"
2022-03-26,41911,"jsonlite"
2022-03-27,43084,"jsonlite"
2022-03-28,61489,"jsonlite"
2022-03-29,64143,"jsonlite"
2022-03-30,61202,"jsonlite"
2022-03-31,61393,"jsonlite"
2022-04-01,55100,"jsonlite"
2022-04-02,41061,"jsonlite"
2022-04-03,36843,"jsonlite"
2022-04-04,49661,"jsonlite"
2022-04-05,51520,"jsonlite"
2022-04-06,43116,"jsonlite"
2022-04-07,41241,"jsonlite"
2022-04-08,36506,"jsonlite"
2022-04-09,23542,"jsonlite"
2022-04-10,22605,"jsonlite"
2022-04-11,43641,"jsonlite"
2022-04-12,40153,"jsonlite"
2022-04-13,39926,"jsonlite"
2022-04-14,39598,"jsonlite"
2022-04-15,28079,"jsonlite"
2022-04-16,21650,"jsonlite"
2022-04-17,20580,"jsonlite"
2022-04-18,36641,"jsonlite"
2022-04-19,43977,"jsonlite"
2022-04-20,41981,"jsonlite"
2022-04-21,43008,"jsonlite"
2022-04-22,39802,"jsonlite"
2022-04-23,24149,"jsonlite"
2022-04-24,27810,"jsonlite"
2022-04-25,47162,"jsonlite"
2022-04-26,49725,"jsonlite"
2022-04-27,44422,"jsonlite"
2022-04-28,45373,"jsonlite"
2022-04-29,44769,"jsonlite"
2022-04-30,26210,"jsonlite"
2022-05-01,26488,"jsonlite"
2022-05-02,42635,"jsonlite"
2022-05-03,49836,"jsonlite"
2022-05-04,48517,"jsonlite"
2022-05-05,46828,"jsonlite"
2022-05-06,43975,"jsonlite"
2022-05-07,29480,"jsonlite"
2022-05-08,26406,"jsonlite"
2022-05-09,47616,"jsonlite"
2022-05-10,51346,"jsonlite"
2022-05-11,49586,"jsonlite"
2022-05-12,48462,"jsonlite"
2022-05-13,41499,"jsonlite"
2022-05-14,24070,"jsonlite"
2022-05-15,25062,"jsonlite"
2022-05-16,47657,"jsonlite"
2022-05-17,70438,"jsonlite"
2022-05-18,64693,"jsonlite"
2022-05-19,64793,"jsonlite"
2022-05-20,61253,"jsonlite"
2022-05-21,36573,"jsonlite"
2022-05-22,25514,"jsonlite"
2022-05-23,49357,"jsonlite"
2022-05-24,48356,"jsonlite"
2022-05-25,44474,"jsonlite"
2022-05-26,40963,"jsonlite"
2022-05-27,39322,"jsonlite"
2022-05-28,24482,"jsonlite"
2022-05-29,22354,"jsonlite"
2022-05-30,41672,"jsonlite"
2022-05-31,42555,"jsonlite"
2022-06-01,40888,"jsonlite"
2022-06-02,40629,"jsonlite"
2022-06-03,38056,"jsonlite"
2022-06-04,23509,"jsonlite"
2022-06-05,24029,"jsonlite"
2022-06-06,40383,"jsonlite"
2022-06-07,46895,"jsonlite"
2022-06-08,50446,"jsonlite"
2022-06-09,47771,"jsonlite"
2022-06-10,44006,"jsonlite"
2022-06-11,25604,"jsonlite"
2022-06-12,25994,"jsonlite"
2022-06-13,45309,"jsonlite"
2022-06-14,44625,"jsonlite"
2022-06-15,47585,"jsonlite"
2022-06-16,42751,"jsonlite"
2022-06-17,39549,"jsonlite"
2022-06-18,24561,"jsonlite"
2022-06-19,22704,"jsonlite"
2022-06-20,41289,"jsonlite"
2022-06-21,42378,"jsonlite"
2022-06-22,41639,"jsonlite"
2022-06-23,40458,"jsonlite"
2022-06-24,35579,"jsonlite"
2022-06-25,24405,"jsonlite"
2022-06-26,22023,"jsonlite"
2022-06-27,41039,"jsonlite"
2022-06-28,40692,"jsonlite"
2022-06-29,38203,"jsonlite"
2022-06-30,39708,"jsonlite"
2022-07-01,32757,"jsonlite"
2022-07-02,19335,"jsonlite"
2022-07-03,20086,"jsonlite"
2022-07-04,33500,"jsonlite"
2022-07-05,39213,"jsonlite"
2022-07-06,40763,"jsonlite"
2022-07-07,38410,"jsonlite"
2022-07-08,38853,"jsonlite"
2022-07-09,21150,"jsonlite"
2022-07-10,21683,"jsonlite"
2022-07-11,39498,"jsonlite"
2022-07-12,40005,"jsonlite"
2022-07-13,39731,"jsonlite"
2022-07-14,42346,"jsonlite"
2022-07-15,38506,"jsonlite"
2022-07-16,22365,"jsonlite"
2022-07-17,22741,"jsonlite"
2022-07-18,37219,"jsonlite"
2022-07-19,38210,"jsonlite"
2022-07-20,44371,"jsonlite"
2022-07-21,38304,"jsonlite"
2022-07-22,38094,"jsonlite"
2022-07-23,20749,"jsonlite"
2022-07-24,20903,"jsonlite"
2022-07-25,39113,"jsonlite"
2022-07-26,41401,"jsonlite"
2022-07-27,35200,"jsonlite"
2022-07-28,34579,"jsonlite"
2022-07-29,31677,"jsonlite"
2022-07-30,19613,"jsonlite"
2022-07-31,20740,"jsonlite"
2022-08-01,37063,"jsonlite"
2022-08-02,37047,"jsonlite"
2022-08-03,38012,"jsonlite"
2022-08-04,36928,"jsonlite"
2022-08-05,31924,"jsonlite"
2022-08-06,19912,"jsonlite"
2022-08-07,22109,"jsonlite"
2022-08-08,36759,"jsonlite"
2022-08-09,35494,"jsonlite"
2022-08-10,34862,"jsonlite"
2022-08-11,34243,"jsonlite"
2022-08-12,31971,"jsonlite"
2022-08-13,19435,"jsonlite"
2022-08-14,21145,"jsonlite"
2022-08-15,32621,"jsonlite"
2022-08-16,41650,"jsonlite"
2022-08-17,36767,"jsonlite"
2022-08-18,36056,"jsonlite"
